9.33054407761  98.1457105298
29.7622310024  45.4228154518
33.6416587211  0.646552527229
92.8790233138  43.5114337227
31.4433476683  39.4847803174
7.50566986637  26.7403984714
62.7806755847  48.669914538
11.8559114432  39.1453758188
54.9783238471  19.9887013265
5.78933288699  64.4186915084
65.4756447466  83.7782815647
93.5793418555  39.4888996349
30.8791003184  5.46646491572
48.5630639954  2.69831483455
92.0805374386  31.697022698
3.66979468421  15.187066256
57.721105028  2.73754692709
3.33468756604  95.5012716768
42.6611289039  66.5700804432
77.6068426153  76.6637545458
37.8167446076  81.9142886108
37.4886909033  23.0707695811
29.0432856405  95.4778088821
21.4402580467  52.1897183959
12.9925788386  94.2987254637
29.3533685907  63.6933823345
67.771496381  6.42970204815
81.3338600792  54.8924754219
30.7152889455  35.942826371
92.2810171012  26.1265342441
93.6296945144  35.9485984376
77.7670813348  15.8795486674
47.7828771546  21.9442125922
77.2476446691  70.5683433937
77.5875093827  22.7227133687
37.5506731357  84.5301247757
42.5920638452  81.7740664511
57.4239166391  82.2284394338
98.4687423717  60.4939371405
12.2377478653  52.1557576706
6.72583388  20.4499810433
23.4927767813  35.8864388521
61.1584936169  56.5434818696
9.82299516554  66.2498473905
39.6265156253  73.4527139227
7.90421207802  3.68202680663
55.9385144718  50.3717704298
10.7581908269  76.6727034629
59.6215374434  92.7937416968
2.72265850239  35.5499791929
12.8673021432  16.7171794499
56.5816290583  70.9263324382
22.9901287031  86.1404592315
32.1566698897  58.1079648573
45.4874131698  86.7100794737
95.4404101268  90.2531636333
78.0821584316  28.1438873785
28.2639973976  34.2963609635
8.10909034784  44.7192002572
75.204058037  20.7617374559
65.487535261  0.581884916248
90.2529922155  86.7862203846
60.2370445532  23.9641055034
55.119087877  69.5985920266
13.9690291916  44.2441104511
40.8282109439  12.675939833
24.3095297696  85.9516259722
56.084965955  92.1055870205
81.1039572308  4.16986410343
29.8766821937  45.367409219
33.489194462  54.456695399
29.1099400728  43.3220307385
88.9572639224  35.4813853943
71.1425880466  0.10876639708
11.9865542824  79.317075402
31.1916213598  73.5147536329
0.469765474668  98.7634737516
63.5935637167  99.5561839804
16.6416594527  90.0433366965
68.033943934  20.9162611899
47.9503442963  45.5878552297
1.58346884448  17.7182347242
30.4675537244  59.5019044095
67.2903012245  91.458755766
55.1650577599  56.1499542631
93.6792492979  59.5215835169
7.24614331863  57.3177182269
45.8617063206  74.9648184423
54.7307286471  5.71694896259
5.8746705734  26.3532019258
51.3293301941  77.1621849966
24.6647583378  46.007306104
82.9145886491  63.5815274875
9.34052363534  3.55671025746
75.3493566418  12.2087398226
40.5243501183  95.5915132032
7.95320138201  70.0403796955
72.4629774769  40.8039339891
82.2760119265  4.34287984871
84.4118273253  74.0160947516
38.6494300045  3.51186180778
43.5690799493  92.4152067142
59.377610451  89.584865028
41.6689266721  41.5088650023
60.4866388635  23.8845893777
49.4576387046  27.3369514687
19.3199227553  10.6186876902
23.9636399166  17.0927340663
90.1562959489  55.0226179602
92.6944955814  98.3258427018
57.3288314103  8.214895435
7.50723232864  18.428588348
60.4089199908  31.1986503788
0.511826016987  24.8828561311
52.7532881464  53.1189356147
85.5400169111  59.6678588441
3.0057748204  99.160243154
72.0778303144  72.2341129027
5.03487588645  36.2902643969
22.3593676396  38.6159439431
2.34204461324  63.3747362719
0.552598724312  58.6237375944
73.6440490671  88.8384177385
9.18474338239  11.4221222371
27.6765378262  52.0411319919
60.4749133042  42.1251080275
79.6802662177  97.407440369
92.9300955018  0.133253123146
9.55399871318  42.7162446587
60.4133203104  40.1438193267
11.8123420287  51.2463138191
3.95645177682  90.3386102877
88.3991568843  56.867226997
5.89671256175  10.155293453
74.835953923  16.2005138506
23.9949622714  69.4623116688
33.973775251  92.7468194327
91.9136121673  72.7760845918
67.910148102  23.0965159959
22.6262794819  40.6343842854
64.8112573876  12.2337405924
3.06238549923  17.2820334966
77.4396899412  13.7798757922
6.66081456453  56.8278804402
15.7424716422  75.1676426983
85.2597958046  44.3057844556
82.7480071327  35.1350155616
53.6888245523  39.4482364213
56.9793093445  49.7554599874
45.8817892491  62.6588765198
99.5311599775  99.4268577914
59.2480383356  34.405947322
62.24487927  84.3076007966
31.4814182603  53.7329918829
24.4365262914  40.2968057609
91.7928886362  13.048692409
74.8205754731  15.9565091905
69.8863036396  34.0152511342
2.26895376999  54.479578136
3.18806266742  84.4411554408
20.2296769896  50.807715936
57.3568835678  69.6585451556
53.482977885  66.5469075646
51.0977849619  8.91564138722
18.3971251477  17.1190315409
9.68632632097  40.2842517873
60.9512668535  98.4088051981
67.90078076  36.2605165012
33.2849967442  80.9763775176
96.0725729277  53.3900684935
3.2433710265  86.6967864114
99.09572008  84.3679607911
23.0322709262  24.1770032518
7.68575081841  85.1305041767
80.3030319168  34.264647493
28.027474717  81.102734685
42.1402092788  90.521619539
22.163410365  96.1467656297
78.4631344439  79.7002970803
71.2604652746  68.9788140826
35.3527329771  39.865091144
88.9704674873  36.9911362441
45.27507921  81.0329556635
87.207888325  61.7518296317
45.2486709312  36.3322156789
29.8343034656  33.3441455165
86.6194954884  42.9889425812
